-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan
0.00000000000000065	0.00000000000000065	0.00000017339532961	0.00000000000000065	0.00000008669766448	0.00000026009299603	0.00000008669766577	0.00000034679065987	0.00000034679066116	0.00000026009299474	0.00000026009299474	0.00000017339532961	0.00000017339533090	0.00000017339533090	0.00000008669766448	0.00000008669766448	0.00000008669766448	0.00000008669766448	0.00000017339533090	0.00000026009299474	0.00000008669766448	0.00000017339532961	0.00000017339532961	0.00000008669766577	0.00000017339532961	0.00000017339533090	0.00000034679065987	0.00000008669766577	0.00000000000000065	0.00000043348832499	0.00000008669766577	0.00000008669766448	0.00000026009299474	0.00000017339532961	0.00000034679065987	0.00000000000000065	0.00000008669766577	0.00000000000000065	0.00000000000000065	0.00000000000000065	0.00000008669766577	0.00000000000000065	0.00000034679066116	0.00000008669766448	0.00000026009299603	0.00000008669766448	0.00000008669766448	0.00000008669766448	0.00000034679065987	0.00000017339533090
0.00000007947286059	0.00000015894571851	0.00000015894572029	0.00000000000000089	0.00000031789143791	0.00000031789143969	0.00000039736429939	0.00000007947285881	0.00000000000000089	0.00000015894571851	0.00000031789143791	0.00000023841857821	0.00000007947286059	0.00000023841857999	0.00000031789143791	0.00000071525573819	0.00000031789143969	0.00000000000000089	0.00000031789143969	0.00000007947285881	0.00000007947285881	0.00000023841857821	0.00000007947286059	0.00000007947286059	0.00000031789143969	0.00000007947285881	0.00000015894572029	0.00000007947285881	0.00000007947285881	0.00000031789143969	0.00000007947286059	0.00000023841857999	0.00000007947285881	0.00000023841857821	0.00000015894572029	0.00000031789143969	0.00000007947286059	0.00000007947285881	0.00000015894571851	0.00000023841857821	0.00000007947286059	0.00000015894572029	0.00000007947285881	0.00000039736429761	0.00000023841857821	0.00000023841857999	0.00000015894572029	0.00000007947285881	0.00000000000000089	0.00000007947285881
0.00000000000000109	0.00000007335956171	0.00000007335956389	0.00000014671912669	0.00000007335956171	0.00000014671912669	0.00000007335956171	0.00000051351694070	0.00000007335956171	0.00000014671912669	0.00000000000000109	0.00000022007868731	0.00000007335956171	0.00000022007868731	0.00000036679781291	0.00000007335956171	0.00000036679781291	0.00000007335956389	0.00000014671912669	0.00000022007868949	0.00000036679781510	0.00000014671912669	0.00000014671912451	0.00000036679781510	0.00000007335956171	0.00000014671912451	0.00000007335956389	0.00000014671912669	0.00000014671912669	0.00000022007868731	0.00000014671912451	0.00000007335956171	0.00000000000000109	0.00000014671912669	0.00000014671912669	0.00000022007868949	0.00000036679781510	0.00000014671912669	0.00000029343825230	0.00000014671912451	0.00000029343825011	0.00000007335956171	0.00000022007868949	0.00000000000000109	0.00000007335956171	0.00000007335956171	0.00000014671912669	0.00000014671912451	0.00000014671912451	0.00000014671912669
0.00000013623918933	0.00000006811959530	0.00000013623918933	0.00000020435878336	0.00000020435878336	0.00000006811959276	0.00000020435878082	0.00000000000000127	0.00000006811959276	0.00000006811959276	0.00000000000000127	0.00000013623918933	0.00000000000000127	0.00000006811959276	0.00000027247837738	0.00000020435878082	0.00000013623918933	0.00000020435878336	0.00000027247837738	0.00000020435878082	0.00000000000000127	0.00000020435878336	0.00000000000000127	0.00000013623918933	0.00000006811959276	0.00000020435878082	0.00000040871756544	0.00000000000000127	0.00000000000000127	0.00000006811959530	0.00000000000000127	0.00000006811959276	0.00000013623918933	0.00000006811959276	0.00000013623918679	0.00000034059797141	0.00000006811959276	0.00000020435878082	0.00000034059797141	0.00000000000000127	0.00000000000000127	0.00000000000000127	0.00000013623918933	0.00000027247837485	0.00000027247837485	0.00000027247837738	0.00000013623918933	0.00000034059797141	0.00000020435878082	0.00000040871756544
0.00000000000000142	0.00000044504801574	0.00000057220459126	0.00000031789143738	0.00000019073486470	0.00000019073486470	0.00000012715657694	0.00000006357828634	0.00000012715657410	0.00000019073486470	0.00000063578287903	0.00000031789144022	0.00000012715657694	0.00000012715657694	0.00000019073486186	0.00000019073486470	0.00000012715657410	0.00000019073486470	0.00000038146972798	0.00000019073486470	0.00000019073486186	0.00000031789144022	0.00000006357828918	0.00000000000000142	0.00000038146972798	0.00000006357828918	0.00000031789144022	0.00000000000000142	0.00000019073486470	0.00000000000000142	0.00000006357828634	0.00000000000000142	0.00000006357828918	0.00000006357828634	0.00000031789144022	0.00000025431315246	0.00000025431314962	0.00000031789144022	0.00000006357828918	0.00000012715657694	0.00000019073486186	0.00000006357828918	0.00000025431314962	0.00000044504801290	0.00000006357828918	0.00000025431315246	0.00000019073486470	0.00000038146972514	0.00000019073486470	0.00000012715657694
0.00000017881393277	0.00000005960464322	0.00000011920929111	0.00000005960464322	0.00000029802322232	0.00000023841857755	0.00000011920929111	0.00000005960464322	0.00000035762787021	0.00000011920929111	0.00000011920929111	0.00000011920929111	0.00000000000000155	0.00000023841857755	0.00000005960464322	0.00000035762787021	0.00000059604644931	0.00000000000000155	0.00000023841857755	0.00000000000000155	0.00000035762786710	0.00000000000000155	0.00000000000000155	0.00000011920928800	0.00000035762787021	0.00000023841858066	0.00000005960464322	0.00000005960464322	0.00000011920928800	0.00000035762787021	0.00000000000000155	0.00000023841858066	0.00000023841857755	0.00000011920929111	0.00000011920929111	0.00000011920929111	0.00000011920929111	0.00000011920928800	0.00000029802322232	0.00000011920928800	0.00000005960464322	0.00000017881393277	0.00000005960464322	0.00000005960464322	0.00000017881393277	0.00000000000000155	0.00000023841858066	0.00000011920928800	0.00000011920928800	0.00000011920929111
0.00000033659093353	0.00000044878791527	0.00000011219697673	0.00000044878791193	0.00000011219698007	0.00000056098489368	0.00000011219698007	0.00000011219698007	0.00000022439395847	0.00000033659093687	0.00000044878791193	0.00000011219698007	0.00000022439395847	0.00000022439395513	0.00000000000000167	0.00000033659093687	0.00000011219698007	0.00000022439395847	0.00000011219697673	0.00000044878791193	0.00000000000000167	0.00000022439395513	0.00000000000000167	0.00000022439395847	0.00000022439395847	0.00000033659093687	0.00000022439395847	0.00000033659093687	0.00000022439395847	0.00000022439395513	0.00000000000000167	0.00000044878791527	0.00000000000000167	0.00000011219697673	0.00000022439395847	0.00000011219697673	0.00000011219698007	0.00000011219697673	0.00000011219698007	0.00000022439395847	0.00000044878791193	0.00000033659093687	0.00000011219698007	0.00000011219697673	0.00000011219698007	0.00000022439395513	0.00000000000000167	0.00000011219697673	0.00000022439395847	0.00000011219698007
0.00000021192762764	0.00000021192762764	0.00000021192762764	0.00000010596381471	0.00000031789144058	0.00000010596381471	0.00000052981906645	0.00000021192762764	0.00000021192762764	0.00000010596381116	0.00000052981906289	0.00000031789143703	0.00000021192762764	0.00000021192762409	0.00000010596381116	0.00000021192762764	0.00000010596381471	0.00000010596381471	0.00000010596381116	0.00000031789144058	0.00000052981906645	0.00000021192762409	0.00000010596381116	0.00000010596381471	0.00000021192762409	0.00000000000000178	0.00000010596381471	0.00000000000000178	0.00000021192762764	0.00000000000000178	0.00000042385524996	0.00000042385525351	0.00000010596381471	0.00000042385524996	0.00000021192762409	0.00000042385524996	0.00000031789143703	0.00000010596381471	0.00000042385524996	0.00000010596381471	0.00000000000000178	0.00000010596381116	0.00000010596381116	0.00000052981906645	0.00000021192762409	0.00000021192762764	0.00000000000000178	0.00000021192762764	0.00000010596381471	0.00000000000000178
0.00000020077354217	0.00000020077353843	0.00000030116031231	0.00000010038676828	0.00000030116030857	0.00000000000000187	0.00000000000000187	0.00000020077353843	0.00000000000000187	0.00000030116031231	0.00000010038677202	0.00000020077354217	0.00000020077354217	0.00000040154708246	0.00000020077353843	0.00000030116030857	0.00000010038676828	0.00000010038676828	0.00000010038676828	0.00000070270739291	0.00000020077354217	0.00000000000000187	0.00000010038676828	0.00000010038676828	0.00000050193384887	0.00000010038676828	0.00000010038677202	0.00000020077354217	0.00000060232062276	0.00000020077353843	0.00000010038676828	0.00000020077353843	0.00000020077354217	0.00000010038677202	0.00000000000000187	0.00000030116030857	0.00000000000000187	0.00000010038677202	0.00000000000000187	0.00000020077354217	0.00000020077354217	0.00000010038676828	0.00000020077353843	0.00000020077353843	0.00000020077353843	0.00000000000000187	0.00000010038677202	0.00000010038677202	0.00000050193385261	0.00000010038677202
0.00000009536743359	0.00000038146972852	0.00000038146972852	0.00000038146972461	0.00000019073486133	0.00000019073486524	0.00000047683715625	0.00000009536743359	0.00000038146972852	0.00000009536742969	0.00000028610229688	0.00000009536742969	0.00000047683715625	0.00000019073486524	0.00000028610229297	0.00000085830688672	0.00000009536742969	0.00000009536742969	0.00000009536743359	0.00000009536743359	0.00000000000000195	0.00000009536743359	0.00000009536742969	0.00000028610229688	0.00000028610229297	0.00000019073486133	0.00000028610229688	0.00000028610229297	0.00000009536743359	0.00000000000000195	0.00000000000000195	0.00000028610229688	0.00000019073486524	0.00000028610229688	0.00000000000000195	0.00000038146972852	0.00000009536743359	0.00000028610229688	0.00000009536742969	0.00000047683715625	0.00000009536742969	0.00000009536742969	0.00000028610229688	0.00000000000000195	0.00000009536743359	0.00000047683715625	0.00000019073486133	0.00000019073486524	0.00000009536742969	0.00000009536742969
0.00000027247837409	0.00000000000000203	0.00000045413062889	0.00000027247837815	0.00000054495675426	0.00000018165224871	0.00000027247837815	0.00000027247837409	0.00000027247837815	0.00000018165224871	0.00000036330449946	0.00000018165224871	0.00000018165225277	0.00000018165225277	0.00000009082612740	0.00000063578287963	0.00000000000000203	0.00000009082612740	0.00000009082612740	0.00000036330449946	0.00000027247837815	0.00000018165225277	0.00000009082612334	0.00000027247837815	0.00000054495675426	0.00000036330449946	0.00000045413062483	0.00000009082612740	0.00000027247837815	0.00000018165225277	0.00000009082612334	0.00000036330449946	0.00000027247837815	0.00000000000000203	0.00000009082612334	0.00000018165225277	0.00000009082612740	0.00000027247837409	0.00000027247837815	0.00000018165225277	0.00000054495675020	0.00000009082612334	0.00000018165224871	0.00000027247837815	0.00000036330450352	0.00000009082612334	0.00000018165224871	0.00000009082612740	0.00000000000000203	0.00000018165224871
0.00000026009299748	0.00000017339533236	0.00000034679065841	0.00000008669766723	0.00000043348832354	0.00000008669766303	0.00000017339533236	0.00000034679066261	0.00000017339532816	0.00000052018598867	0.00000017339532816	0.00000008669766303	0.00000017339533236	0.00000052018598867	0.00000008669766303	0.00000026009299748	0.00000008669766723	0.00000008669766303	0.00000017339533236	0.00000034679066261	0.00000000000000210	0.00000034679066261	0.00000008669766303	0.00000034679065841	0.00000017339533236	0.00000017339532816	0.00000017339533236	0.00000026009299328	0.00000026009299748	0.00000043348832774	0.00000034679066261	0.00000026009299748	0.00000000000000210	0.00000000000000210	0.00000017339532816	0.00000034679066261	0.00000026009299328	0.00000008669766303	0.00000026009299328	0.00000000000000210	0.00000043348832774	0.00000017339533236	0.00000052018599287	0.00000017339533236	0.00000034679065841	0.00000026009299748	0.00000008669766723	0.00000008669766723	0.00000000000000210	0.00000017339533236
0.00000000000000216	0.00000016585640069	0.00000016585640502	0.00000041464100930	0.00000033171280787	0.00000016585640502	0.00000016585640502	0.00000033171280787	0.00000049756920640	0.00000000000000216	0.00000008292819926	0.00000033171280354	0.00000008292820359	0.00000024878460644	0.00000033171280787	0.00000000000000216	0.00000000000000216	0.00000000000000216	0.00000008292819926	0.00000024878460644	0.00000008292820359	0.00000000000000216	0.00000016585640502	0.00000049756920640	0.00000024878460644	0.00000016585640069	0.00000000000000216	0.00000033171280354	0.00000066342561358	0.00000016585640502	0.00000049756921072	0.00000033171280787	0.00000008292819926	0.00000008292819926	0.00000016585640502	0.00000033171280787	0.00000033171280354	0.00000049756921072	0.00000016585640502	0.00000008292820359	0.00000024878460212	0.00000008292819926	0.00000041464100930	0.00000000000000216	0.00000033171280787	0.00000049756920640	0.00000024878460644	0.00000008292820359	0.00000008292819926	0.00000033171280787
0.00000023841857688	0.00000015894571718	0.00000039736429628	0.00000039736430072	0.00000007947285748	0.00000071525573953	0.00000031789143658	0.00000007947285748	0.00000023841857688	0.00000007947286192	0.00000015894571718	0.00000039736429628	0.00000023841857688	0.00000055631002012	0.00000031789144102	0.00000015894571718	0.00000047683716042	0.00000007947285748	0.00000071525573953	0.00000015894571718	0.00000047683716042	0.00000023841858132	0.00000039736430072	0.00000007947285748	0.00000031789144102	0.00000015894571718	0.00000039736430072	0.00000015894572162	0.00000039736430072	0.00000015894571718	0.00000023841857688	0.00000007947285748	0.00000031789144102	0.00000007947286192	0.00000039736430072	0.00000015894571718	0.00000007947286192	0.00000023841858132	0.00000023841858132	0.00000015894572162	0.00000039736430072	0.00000007947285748	0.00000015894572162	0.00000039736429628	0.00000000000000222	0.00000015894572162	0.00000023841858132	0.00000047683716042	0.00000015894572162	0.00000007947286192
0.00000061035156477	0.00000030517577898	0.00000045776366960	0.00000007629394759	0.00000030517578352	0.00000030517577898	0.00000007629394759	0.00000045776367415	0.00000007629394304	0.00000038146972884	0.00000053405761491	0.00000076293945540	0.00000007629394304	0.00000007629394304	0.00000000000000227	0.00000007629394304	0.00000022888183366	0.00000022888183366	0.00000030517577898	0.00000076293945540	0.00000053405761946	0.00000007629394759	0.00000000000000227	0.00000022888183821	0.00000007629394304	0.00000000000000227	0.00000000000000227	0.00000053405761946	0.00000015258788835	0.00000015258789290	0.00000030517577898	0.00000038146972884	0.00000000000000227	0.00000022888183821	0.00000015258789290	0.00000038146972884	0.00000015258789290	0.00000053405761946	0.00000030517578352	0.00000015258789290	0.00000015258788835	0.00000015258789290	0.00000007629394759	0.00000045776366960	0.00000030517577898	0.00000007629394759	0.00000000000000227	0.00000007629394304	0.00000015258789290	0.00000015258788835
0.00000000000000232	0.00000007335956512	0.00000014671912792	0.00000022007868608	0.00000044015737913	0.00000058687650008	0.00000044015737913	0.00000000000000232	0.00000029343825352	0.00000014671912792	0.00000051351693728	0.00000022007868608	0.00000044015737913	0.00000022007869072	0.00000014671912328	0.00000029343825352	0.00000051351693728	0.00000000000000232	0.00000000000000232	0.00000029343824888	0.00000036679781633	0.00000029343825352	0.00000051351693728	0.00000029343825352	0.00000029343825352	0.00000007335956048	0.00000007335956048	0.00000044015737448	0.00000000000000232	0.00000007335956512	0.00000029343825352	0.00000000000000232	0.00000036679781633	0.00000014671912792	0.00000029343825352	0.00000036679781633	0.00000007335956048	0.00000007335956048	0.00000036679781168	0.00000022007869072	0.00000014671912792	0.00000022007868608	0.00000044015737448	0.00000007335956048	0.00000007335956512	0.00000014671912792	0.00000000000000232	0.00000036679781633	0.00000007335956048	0.00000000000000232
0.00000007064254432	0.00000056514033802	0.00000007064254432	0.00000000000000237	0.00000021192762350	0.00000000000000237	0.00000007064254432	0.00000028257017019	0.00000021192762350	0.00000028257017019	0.00000014128508154	0.00000035321271215	0.00000000000000237	0.00000007064254432	0.00000042385525410	0.00000035321270741	0.00000007064253959	0.00000028257016546	0.00000000000000237	0.00000035321271215	0.00000063578287524	0.00000014128508628	0.00000014128508628	0.00000028257016546	0.00000028257017019	0.00000063578287524	0.00000021192762350	0.00000014128508154	0.00000021192762824	0.00000035321270741	0.00000028257016546	0.00000021192762350	0.00000035321270741	0.00000042385525410	0.00000077706796388	0.00000021192762350	0.00000063578287997	0.00000049449779132	0.00000007064254432	0.00000028257017019	0.00000007064254432	0.00000007064253959	0.00000014128508628	0.00000035321271215	0.00000014128508628	0.00000021192762824	0.00000007064254432	0.00000049449779132	0.00000021192762350	0.00000007064253959
0.00000027247837371	0.00000027247837853	0.00000040871756658	0.00000013623918565	0.00000013623919047	0.00000006811959162	0.00000000000000241	0.00000034059796773	0.00000013623919047	0.00000013623919047	0.00000020435877968	0.00000034059797256	0.00000006811959644	0.00000000000000241	0.00000034059797256	0.00000013623918565	0.00000027247837371	0.00000027247837853	0.00000020435877968	0.00000034059796773	0.00000020435877968	0.00000020435878450	0.00000034059797256	0.00000020435878450	0.00000013623918565	0.00000027247837371	0.00000020435878450	0.00000047683715579	0.00000034059797256	0.00000034059797256	0.00000013623918565	0.00000006811959644	0.00000061307634385	0.00000020435877968	0.00000006811959644	0.00000020435877968	0.00000000000000241	0.00000013623918565	0.00000027247837853	0.00000047683715579	0.00000040871756176	0.00000034059797256	0.00000047683716061	0.00000047683716061	0.00000027247837853	0.00000040871756176	0.00000061307634867	0.00000006811959644	0.00000000000000241	0.00000027247837371
0.00000026308256759	0.00000006577064496	0.00000039462385261	0.00000019731192508	0.00000013154128747	0.00000013154128747	0.00000032885321010	0.00000013154128257	0.00000032885321010	0.00000006577064006	0.00000013154128257	0.00000013154128257	0.00000013154128257	0.00000019731192508	0.00000039462385751	0.00000019731192508	0.00000006577064496	0.00000046039450003	0.00000046039449513	0.00000026308256759	0.00000039462385261	0.00000013154128257	0.00000052616514254	0.00000006577064006	0.00000019731192998	0.00000046039449513	0.00000032885321500	0.00000013154128257	0.00000052616513764	0.00000000000000245	0.00000019731192508	0.00000046039450003	0.00000046039450003	0.00000000000000245	0.00000006577064006	0.00000013154128747	0.00000032885321010	0.00000065770642756	0.00000032885321010	0.00000000000000245	0.00000026308256759	0.00000046039450003	0.00000013154128257	0.00000013154128257	0.00000013154128747	0.00000013154128747	0.00000039462385751	0.00000026308257249	0.00000006577064006	0.00000032885321010
0.00000012715657801	0.00000000000000249	0.00000050862630457	0.00000006357828527	0.00000031789144129	0.00000038146972408	0.00000012715657303	0.00000025431315353	0.00000006357828527	0.00000025431315353	0.00000038146972408	0.00000025431315353	0.00000019073486577	0.00000000000000249	0.00000025431315353	0.00000025431315353	0.00000031789144129	0.00000025431314855	0.00000044504801184	0.00000006357829025	0.00000000000000249	0.00000025431314855	0.00000012715657801	0.00000057220459233	0.00000000000000249	0.00000038146972905	0.00000044504801184	0.00000038146972905	0.00000006357828527	0.00000019073486577	0.00000031789143632	0.00000031789143632	0.00000019073486577	0.00000019073486079	0.00000025431314855	0.00000006357828527	0.00000038146972905	0.00000000000000249	0.00000025431315353	0.00000012715657303	0.00000038146972905	0.00000019073486079	0.00000006357829025	0.00000031789143632	0.00000006357828527	0.00000012715657303	0.00000012715657303	0.00000012715657801	0.00000006357829025	0.00000025431314855
